"scheme","variable","bucket","origin","member","weight"
"crps","gdp_growth","medium",74,"small_unres",0.0860976439611201
"crps","gdp_growth","medium",74,"rw",0.0423838254345961
"crps","gdp_growth","medium",74,"ar4",0.0807951257264916
"crps","gdp_growth","medium",74,"ucsv",0.0790320074881618
"crps","gdp_growth","medium",74,"ucmean",0.0738090569853463
"crps","gdp_growth","far",74,"small_minn",0.100825419261303
"crps","gdp_growth","far",74,"small_ss",0.103416586364364
"crps","gdp_growth","far",74,"small_sv",0.0812860011569327
"crps","gdp_growth","far",74,"small_loose_p5",0.0816117922390853
"crps","gdp_growth","far",74,"medium_minn",0.0786535330510631
"crps","gdp_growth","far",74,"medium_conj",0.0919459038582941
"crps","gdp_growth","far",74,"small_tight",0.0906740812069517
"crps","gdp_growth","far",74,"small_unres",0.0960332180709572
"crps","gdp_growth","far",74,"rw",0.0393848162549353
"crps","gdp_growth","far",74,"ar4",0.0844976255566208
"crps","gdp_growth","far",74,"ucsv",0.0777014205388414
"crps","gdp_growth","far",74,"ucmean",0.0739696024406511
"crps","gdp_growth","near",75,"small_minn",0.0888846200182299
"crps","gdp_growth","near",75,"small_ss",0.0871321522969636
"crps","gdp_growth","near",75,"small_sv",0.0863652869664463
"crps","gdp_growth","near",75,"small_loose_p5",0.0860564025963124
"crps","gdp_growth","near",75,"medium_minn",0.0831440109647715
"crps","gdp_growth","near",75,"medium_conj",0.0868499381432264
"crps","gdp_growth","near",75,"small_tight",0.0893646467034517
"crps","gdp_growth","near",75,"small_unres",0.0856452421717712
"crps","gdp_growth","near",75,"rw",0.0535701373427179
"crps","gdp_growth","near",75,"ar4",0.0858655227747603
"crps","gdp_growth","near",75,"ucsv",0.0836016726860495
"crps","gdp_growth","near",75,"ucmean",0.0835203673352992
"crps","gdp_growth","medium",75,"small_minn",0.0960977291640699
"crps","gdp_growth","medium",75,"small_ss",0.0969713102098279
"crps","gdp_growth","medium",75,"small_sv",0.0869593627628402
"crps","gdp_growth","medium",75,"small_loose_p5",0.0894174922885225
"crps","gdp_growth","medium",75,"medium_minn",0.0845087979596155
"crps","gdp_growth","medium",75,"medium_conj",0.0928083424408868
"crps","gdp_growth","medium",75,"small_tight",0.0904751645116486
"crps","gdp_growth","medium",75,"small_unres",0.0865804918695532
"crps","gdp_growth","medium",75,"rw",0.042067617771339
"crps","gdp_growth","medium",75,"ar4",0.0809066078893861
"crps","gdp_growth","medium",75,"ucsv",0.0793532583230244
"crps","gdp_growth","medium",75,"ucmean",0.0738538248092858
"crps","gdp_growth","far",75,"small_minn",0.100936164420789
"crps","gdp_growth","far",75,"small_ss",0.103321396173411
"crps","gdp_growth","far",75,"small_sv",0.0819091039444473
"crps","gdp_growth","far",75,"small_loose_p5",0.0825816223344839
"crps","gdp_growth","far",75,"medium_minn",0.0793543850195963
"crps","gdp_growth","far",75,"medium_conj",0.0923489822590546
"crps","gdp_growth","far",75,"small_tight",0.0912060445861819
"crps","gdp_growth","far",75,"small_unres",0.0945991985646572
"crps","gdp_growth","far",75,"rw",0.0391140132483119
"crps","gdp_growth","far",75,"ar4",0.0833442903303116
"crps","gdp_growth","far",75,"ucsv",0.078217627245244
"crps","gdp_growth","far",75,"ucmean",0.0730671718735112
"crps","gdp_growth","near",76,"small_minn",0.0891995617646243
"crps","gdp_growth","near",76,"small_ss",0.0879769745154695
"crps","gdp_growth","near",76,"small_sv",0.0868073857508891
"crps","gdp_growth","near",76,"small_loose_p5",0.0862784377645088
"crps","gdp_growth","near",76,"medium_minn",0.0844423010753505
"crps","gdp_growth","near",76,"medium_conj",0.0873830552180212
"crps","gdp_growth","near",76,"small_tight",0.0897520972241432
"crps","gdp_growth","near",76,"small_unres",0.0851837596700955
"crps","gdp_growth","near",76,"rw",0.0537555691547627
"crps","gdp_growth","near",76,"ar4",0.0841177048496417
"crps","gdp_growth","near",76,"ucsv",0.0836391620726078
"crps","gdp_growth","near",76,"ucmean",0.0814639909398856
"crps","gdp_growth","medium",76,"small_minn",0.096225390887118
"crps","gdp_growth","medium",76,"small_ss",0.097302159237069
"crps","gdp_growth","medium",76,"small_sv",0.0872687846143082
"crps","gdp_growth","medium",76,"small_loose_p5",0.0902444372284619
"crps","gdp_growth","medium",76,"medium_minn",0.0846640538853807
"crps","gdp_growth","medium",76,"medium_conj",0.0933575056969346
"crps","gdp_growth","medium",76,"small_tight",0.0908069076098406
"crps","gdp_growth","medium",76,"small_unres",0.086185742787907
"crps","gdp_growth","medium",76,"rw",0.0417872461958067
"crps","gdp_growth","medium",76,"ar4",0.0796669854059665
"crps","gdp_growth","medium",76,"ucsv",0.0800712659157793
"crps","gdp_growth","medium",76,"ucmean",0.0724195205354274
"crps","gdp_growth","far",76,"small_minn",0.100593114399529
"crps","gdp_growth","far",76,"small_ss",0.104249483035153
"crps","gdp_growth","far",76,"small_sv",0.0836051595217
"crps","gdp_growth","far",76,"small_loose_p5",0.0840243326191375
"crps","gdp_growth","far",76,"medium_minn",0.0802795775333228
"crps","gdp_growth","far",76,"medium_conj",0.0932086898011333
"crps","gdp_growth","far",76,"small_tight",0.0915535581853297
"crps","gdp_growth","far",76,"small_unres",0.0920970818607951
"crps","gdp_growth","far",76,"rw",0.0392128657659746
"crps","gdp_growth","far",76,"ar4",0.0809244027396919
"crps","gdp_growth","far",76,"ucsv",0.0790120987349138
"crps","gdp_growth","far",76,"ucmean",0.0712396358033198
"crps","gdp_growth","near",77,"small_minn",0.0892928317131964
"crps","gdp_growth","near",77,"small_ss",0.0880891399129984
"crps","gdp_growth","near",77,"small_sv",0.0868614411575237
"crps","gdp_growth","near",77,"small_loose_p5",0.0862083828656566
"crps","gdp_growth","near",77,"medium_minn",0.0835403821141653
"crps","gdp_growth","near",77,"medium_conj",0.0868313460773561
"crps","gdp_growth","near",77,"small_tight",0.0899590225047264
"crps","gdp_growth","near",77,"small_unres",0.0857304438762541
"crps","gdp_growth","near",77,"rw",0.0534905502268033
"crps","gdp_growth","near",77,"ar4",0.0841593772781054
"crps","gdp_growth","near",77,"ucsv",0.0840250032632997
"crps","gdp_growth","near",77,"ucmean",0.0818120790099149
"crps","gdp_growth","medium",77,"small_minn",0.0962704495435507
"crps","gdp_growth","medium",77,"small_ss",0.0966571415904269
"crps","gdp_growth","medium",77,"small_sv",0.0869514876545291
"crps","gdp_growth","medium",77,"small_loose_p5",0.0903545621772259
"crps","gdp_growth","medium",77,"medium_minn",0.083199276374237
"crps","gdp_growth","medium",77,"medium_conj",0.0926200237680184
"crps","gdp_growth","medium",77,"small_tight",0.0914032665804427
"crps","gdp_growth","medium",77,"small_unres",0.087280104251817
"crps","gdp_growth","medium",77,"rw",0.0414289077437934
"crps","gdp_growth","medium",77,"ar4",0.0804118398761601
"crps","gdp_growth","medium",77,"ucsv",0.080545896271774
"crps","gdp_growth","medium",77,"ucmean",0.0728770441680247
"crps","gdp_growth","far",77,"small_minn",0.100413286557063
"crps","gdp_growth","far",77,"small_ss",0.104344342320334
"crps","gdp_growth","far",77,"small_sv",0.0843342036986362
"crps","gdp_growth","far",77,"small_loose_p5",0.0848921219886927
"crps","gdp_growth","far",77,"medium_minn",0.0807759600805229
"crps","gdp_growth","far",77,"medium_conj",0.0936669223020788
"crps","gdp_growth","far",77,"small_tight",0.0918036648582461
"crps","gdp_growth","far",77,"small_unres",0.0910785363803631
"crps","gdp_growth","far",77,"rw",0.0390106278012636
"crps","gdp_growth","far",77,"ar4",0.0801187251948979
"crps","gdp_growth","far",77,"ucsv",0.0793164787319896
"crps","gdp_growth","far",77,"ucmean",0.0702451300859121
"crps","gdp_growth","near",78,"small_minn",0.0896305871246724
"crps","gdp_growth","near",78,"small_ss",0.0885511958668609
"crps","gdp_growth","near",78,"small_sv",0.087337420176774
"crps","gdp_growth","near",78,"small_loose_p5",0.0862383166930965
"crps","gdp_growth","near",78,"medium_minn",0.0838881288190592
"crps","gdp_growth","near",78,"medium_conj",0.0872311133747
"crps","gdp_growth","near",78,"small_tight",0.0903082995704829
"crps","gdp_growth","near",78,"small_unres",0.085454386023261
"crps","gdp_growth","near",78,"rw",0.0531039269330327
"crps","gdp_growth","near",78,"ar4",0.083284474636028
"crps","gdp_growth","near",78,"ucsv",0.084031478939722
"crps","gdp_growth","near",78,"ucmean",0.0809406718423104
"crps","gdp_growth","medium",78,"small_minn",0.096365576162649
"crps","gdp_growth","medium",78,"small_ss",0.0966254516204221
"crps","gdp_growth","medium",78,"small_sv",0.087173861079784
"crps","gdp_growth","medium",78,"small_loose_p5",0.0908410328071896
"crps","gdp_growth","medium",78,"medium_minn",0.082620127079787
"crps","gdp_growth","medium",78,"medium_conj",0.0924590054255859
"crps","gdp_growth","medium",78,"small_tight",0.0920125024816158
"crps","gdp_growth","medium",78,"small_unres",0.0876117359828178
"crps","gdp_growth","medium",78,"rw",0.0410918838460458
"crps","gdp_growth","medium",78,"ar4",0.0797873693477098
"crps","gdp_growth","medium",78,"ucsv",0.0810947327147301
"crps","gdp_growth","medium",78,"ucmean",0.0723167214516631
"crps","gdp_growth","far",78,"small_minn",0.100278952933282
"crps","gdp_growth","far",78,"small_ss",0.104471052608921
"crps","gdp_growth","far",78,"small_sv",0.0851538079291781
"crps","gdp_growth","far",78,"small_loose_p5",0.0858575268676041
"crps","gdp_growth","far",78,"medium_minn",0.0811435295655482
"crps","gdp_growth","far",78,"medium_conj",0.0942830093936447
"crps","gdp_growth","far",78,"small_tight",0.0918890143898533
"crps","gdp_growth","far",78,"small_unres",0.0900195598549482
"crps","gdp_growth","far",78,"rw",0.0388872207726917
"crps","gdp_growth","far",78,"ar4",0.0792330212525765
"crps","gdp_growth","far",78,"ucsv",0.0796272246121418
"crps","gdp_growth","far",78,"ucmean",0.0691560798196105
"crps","gdp_growth","near",79,"small_minn",0.0896831541614577
"crps","gdp_growth","near",79,"small_ss",0.0889154120401949
"crps","gdp_growth","near",79,"small_sv",0.0875012645843566
"crps","gdp_growth","near",79,"small_loose_p5",0.0860285577449938
"crps","gdp_growth","near",79,"medium_minn",0.0840227349351277
"crps","gdp_growth","near",79,"medium_conj",0.0875480194960228
"crps","gdp_growth","near",79,"small_tight",0.0905405532732762
"crps","gdp_growth","near",79,"small_unres",0.085325192026586
"crps","gdp_growth","near",79,"rw",0.0526623078556759
"crps","gdp_growth","near",79,"ar4",0.082904598706664
"crps","gdp_growth","near",79,"ucsv",0.0843636562546031
"crps","gdp_growth","near",79,"ucmean",0.0805045489210414
"crps","gdp_growth","medium",79,"small_minn",0.0966144013353436
"crps","gdp_growth","medium",79,"small_ss",0.0967416072382785
"crps","gdp_growth","medium",79,"small_sv",0.0876630350137036
"crps","gdp_growth","medium",79,"small_loose_p5",0.0910708987529031
"crps","gdp_growth","medium",79,"medium_minn",0.0822782451319465
"crps","gdp_growth","medium",79,"medium_conj",0.0921324524649096
"crps","gdp_growth","medium",79,"small_tight",0.0924732140306555
"crps","gdp_growth","medium",79,"small_unres",0.0878102901302759
"crps","gdp_growth","medium",79,"rw",0.0408642738075677
"crps","gdp_growth","medium",79,"ar4",0.0791488376499649
"crps","gdp_growth","medium",79,"ucsv",0.0814803364122499
"crps","gdp_growth","medium",79,"ucmean",0.0717224080322013
"crps","gdp_growth","far",79,"small_minn",0.100084787056107
"crps","gdp_growth","far",79,"small_ss",0.104781018844431
"crps","gdp_growth","far",79,"small_sv",0.0855406482308899
"crps","gdp_growth","far",79,"small_loose_p5",0.0868955136339819
"crps","gdp_growth","far",79,"medium_minn",0.0814638632528828
"crps","gdp_growth","far",79,"medium_conj",0.0948203334487144
"crps","gdp_growth","far",79,"small_tight",0.091901016470598
"crps","gdp_growth","far",79,"small_unres",0.0892745434194966
"crps","gdp_growth","far",79,"rw",0.038652821542363
"crps","gdp_growth","far",79,"ar4",0.0783959604846716
"crps","gdp_growth","far",79,"ucsv",0.0799614107585354
"crps","gdp_growth","far",79,"ucmean",0.0682280828573286
"crps","gdp_growth","near",80,"small_minn",0.0898998195273603
"crps","gdp_growth","near",80,"small_ss",0.0883729259522131
"crps","gdp_growth","near",80,"small_sv",0.0868522309935139
"crps","gdp_growth","near",80,"small_loose_p5",0.0862053948276206
"crps","gdp_growth","near",80,"medium_minn",0.0830578106227924
"crps","gdp_growth","near",80,"medium_conj",0.0871067888154647
"crps","gdp_growth","near",80,"small_tight",0.0903163026277536
"crps","gdp_growth","near",80,"small_unres",0.0859961992291202
"crps","gdp_growth","near",80,"rw",0.0520948861349838
"crps","gdp_growth","near",80,"ar4",0.0838330013265392
"crps","gdp_growth","near",80,"ucsv",0.0845584235712881
"crps","gdp_growth","near",80,"ucmean",0.08170621637135
"crps","gdp_growth","medium",80,"small_minn",0.0967481591941591
"crps","gdp_growth","medium",80,"small_ss",0.0969516747852357
"crps","gdp_growth","medium",80,"small_sv",0.0879539366648732
"crps","gdp_growth","medium",80,"small_loose_p5",0.0909264578935633
"crps","gdp_growth","medium",80,"medium_minn",0.0819305709972667
"crps","gdp_growth","medium",80,"medium_conj",0.0916769912298164
"crps","gdp_growth","medium",80,"small_tight",0.0927866649346298
"crps","gdp_growth","medium",80,"small_unres",0.0880312007989603
"crps","gdp_growth","medium",80,"rw",0.0407642467246335
"crps","gdp_growth","medium",80,"ar4",0.0788918572679968
"crps","gdp_growth","medium",80,"ucsv",0.0817146458956757
"crps","gdp_growth","medium",80,"ucmean",0.0716235936131894
"crps","gdp_growth","far",80,"small_minn",0.0999596467586986
"crps","gdp_growth","far",80,"small_ss",0.104152453013984
"crps","gdp_growth","far",80,"small_sv",0.0854668716358058
"crps","gdp_growth","far",80,"small_loose_p5",0.0876119346993246
"crps","gdp_growth","far",80,"medium_minn",0.081056999028151
"crps","gdp_growth","far",80,"medium_conj",0.0942318652926714
"crps","gdp_growth","far",80,"small_tight",0.0923366743558382
"crps","gdp_growth","far",80,"small_unres",0.0898816743987094
"crps","gdp_growth","far",80,"rw",0.0383209739455499
"crps","gdp_growth","far",80,"ar4",0.0785252974535313
"crps","gdp_growth","far",80,"ucsv",0.0802125111408752
"crps","gdp_growth","far",80,"ucmean",0.0682430982768609
"crps","gdp_growth","near",81,"small_minn",0.0900998982268137
"crps","gdp_growth","near",81,"small_ss",0.0886732304446858
"crps","gdp_growth","near",81,"small_sv",0.0869223916967706
"crps","gdp_growth","near",81,"small_loose_p5",0.0863329317737325
"crps","gdp_growth","near",81,"medium_minn",0.0833436123359035
"crps","gdp_growth","near",81,"medium_conj",0.0874496597016896
"crps","gdp_growth","near",81,"small_tight",0.0905386476833579
"crps","gdp_growth","near",81,"small_unres",0.0860379353896049
"crps","gdp_growth","near",81,"rw",0.0516206195305843
"crps","gdp_growth","near",81,"ar4",0.0832742253426219
"crps","gdp_growth","near",81,"ucsv",0.0846172763913857
"crps","gdp_growth","near",81,"ucmean",0.0810895714828496
"crps","gdp_growth","medium",81,"small_minn",0.0969612839622714
"crps","gdp_growth","medium",81,"small_ss",0.0971283064571981
"crps","gdp_growth","medium",81,"small_sv",0.0882472564371777
"crps","gdp_growth","medium",81,"small_loose_p5",0.0909746135694236
"crps","gdp_growth","medium",81,"medium_minn",0.0818021117927229
"crps","gdp_growth","medium",81,"medium_conj",0.0914535438631768
"crps","gdp_growth","medium",81,"small_tight",0.0929211662854584
"crps","gdp_growth","medium",81,"small_unres",0.0880429068879034
"crps","gdp_growth","medium",81,"rw",0.0407022322229416
"crps","gdp_growth","medium",81,"ar4",0.0785027096839922
"crps","gdp_growth","medium",81,"ucsv",0.0818764158797047
"crps","gdp_growth","medium",81,"ucmean",0.0713874529580291
"crps","gdp_growth","far",81,"small_minn",0.10013512762376
"crps","gdp_growth","far",81,"small_ss",0.10390845931572
"crps","gdp_growth","far",81,"small_sv",0.0857346391786006
"crps","gdp_growth","far",81,"small_loose_p5",0.0883799891755056
"crps","gdp_growth","far",81,"medium_minn",0.0807573060006963
"crps","gdp_growth","far",81,"medium_conj",0.0938345564041076
"crps","gdp_growth","far",81,"small_tight",0.0927303747391647
"crps","gdp_growth","far",81,"small_unres",0.0900742239486251
"crps","gdp_growth","far",81,"rw",0.0379704101733555
"crps","gdp_growth","far",81,"ar4",0.0781887857331915
"crps","gdp_growth","far",81,"ucsv",0.0804522352492505
"crps","gdp_growth","far",81,"ucmean",0.0678338924580221
"crps","gdp_growth","near",82,"small_minn",0.0899817193985737
"crps","gdp_growth","near",82,"small_ss",0.088157566507916
"crps","gdp_growth","near",82,"small_sv",0.0862139986335526
"crps","gdp_growth","near",82,"small_loose_p5",0.0867430866666537
"crps","gdp_growth","near",82,"medium_minn",0.0827574563237268
"crps","gdp_growth","near",82,"medium_conj",0.0870644316708378
"crps","gdp_growth","near",82,"small_tight",0.0900044736891507
"crps","gdp_growth","near",82,"small_unres",0.0864964166078434
"crps","gdp_growth","near",82,"rw",0.0516046691721139
"crps","gdp_growth","near",82,"ar4",0.0842605472234243
"crps","gdp_growth","near",82,"ucsv",0.0843745022753977
"crps","gdp_growth","near",82,"ucmean",0.0823411318308093
"crps","gdp_growth","medium",82,"small_minn",0.0970904321749547
"crps","gdp_growth","medium",82,"small_ss",0.0963607303241254
"crps","gdp_growth","medium",82,"small_sv",0.0882003590574822
"crps","gdp_growth","medium",82,"small_loose_p5",0.0912443084895311
"crps","gdp_growth","medium",82,"medium_minn",0.0812600092724648
